Year;Month;Занятые;Безработные;Общее количество занятых в неформальном секторе;только в неформальном секторе;в неформальном и формальном секторах;с основной работой в неформальном секторе;с дополнительной работой в неформальном секторе;Занятые в неформальном секторе в % к общей численности занятых;Общая численность наёмных работников;работали на основе трудового договора (служебного контракта) в письменной форме ;работали на основе трудового договора (служебного контракта) в письменной форме постоянного ;работали на основе трудового договора (служебного контракта) в письменной форме временного или краткосрочного ;работали на основе устной договоренности с работодателем, без оформления документов;работали на основе устной договоренности с работодателем, без оформления документов на постоянной основе;работали на основе устной договоренности с работодателем, без оформления документов на постоянной основе на временной или краткосрочной основе;работали на основе договора гражданско-правового характера;работали на основе трудового договора о выполнении работы на дому;работали на основе трудового договора о выполнении работы на дому с использованием сети «Интернет»  (дистанционная  работа);Общее число владельцев предприятий и индивидуально работающих, включая самозанятых.;без регистрации или оформления документов;с регистрацией предприятия в качестве юридического лица;с регистрацией предприятия в качестве инливид.предпринимател;регистрация деятельности в стадии оформления;с регистрацией в качестве самозанятого;Source
2019;2;71487,85515;3655,112149;13530,22754;12924,2788;605,9487373;15,48044794;590,4682894;18,92661;67010,49839;;62219,36603;1584,955642;2474,310206;;;701,8654938;;30,00100995;;;;;;;ORS_2020
2019;3;71487,7328;3517,704998;14284,48929;13382,84892;901,6403779;17,55590383;884,0844741;19,98173495;66701,27087;;61550,83889;1854,916278;2562,5946;;;707,5554196;;25,36568467;;;;;;;ORS_2020
2019;4;71386,91602;3553,918075;14950,66653;13816,66171;1134,004818;26,28514543;1107,719672;20,94314668;66507,51354;;61009,73972;1912,251741;2715,740608;;;848,6191549;;21,16231336;;;;;;;ORS_2020
2019;5;71555,18641;3401,503711;15352,74237;14262,71311;1090,029261;19,14237032;1070,88689;21,45580655;66477,90537;;60862,46492;1770,830733;2937,100288;;;870,4743014;;37,03512586;;;;;;;ORS_2020
2019;6;71968,44774;3333,987318;15447,87939;14432,1746;1015,704795;33,53222718;982,1725682;21,46479447;67016,74371;;61149,45922;2160,379881;2907,797084;;;762,2893484;;36,81818534;;;;;;;ORS_2020
2019;7;72222,11999;3363,848326;15264,338;14117,2857;1147,052307;16,68329387;1130,369013;21,13526715;67362,88828;;61536,32768;1929,19974;2863,353109;;;1000,376769;;33,63098156;;;;;;;ORS_2020
2019;8;72475,51189;3258,134747;15636,3259;14544,67999;1091,645913;34,5227931;1057,12312;21,57463327;67340,08727;;61933,43666;1959,063551;2657,029423;;;759,308002;;31,24963557;;;;;;;ORS_2020
2019;9;72206,90556;3371,060905;14830,50373;13794,40385;1036,099888;11,18833995;1024,911548;20,53889946;67539,7783;;62186,60041;1883,165609;2640,094725;;;791,7561637;;38,16138896;;;;;;;ORS_2020
2019;10;72082,60316;3475,934495;15181,57874;14073,28275;1108,295998;26,1657426;1082,130255;21,06136305;67018,24914;;61690,28782;1892,926098;2456,875508;;;952,3939273;;25,76578401;;;;;;;ORS_2020
2019;11;72669,02595;3507,061125;14926,28372;13943,21524;983,068484;15,38777652;967,6807075;20,54009053;67833,80516;;62465,92029;1982,59941;2567,794154;;;793,1879721;;24,30333119;;;;;;;ORS_2020
2019;12;72425,47242;3472,732756;14597,18145;13813,59405;783,5874069;15,11258086;768,4748261;20,15476181;67876,35519;;62492,11023;1836,884569;2601,691892;;;915,3253358;;30,34316099;;;;;;;ORS_2020
2020;1;71361,33584;3481,874876;14381,2534;13516,54658;864,7068282;21,82427124;842,882557;20,15272449;66792,72246;;61745,39301;1685,615897;2277,121477;;;1044,139699;;40,45238311;;;;;;;ORS_2020
2020;2;71124,45403;3424,996321;13770,06325;13019,89742;750,1658378;19,41500033;730,7508375;19,36051874;66842,09437;;61902,47211;1752,505991;2335,391868;;;798,8954674;;52,82893897;;;;;;;ORS_2020
2020;3;71381,76344;3484,997135;14496,16984;13595,0606;901,1092383;21,78560932;879,323629;20,30794581;66670,27881;;61569,97769;1854,525183;2347,29079;;;873,7506853;;24,73446528;;;;;;;ORS_2020
2020;4;70232,69078;4286,118702;12931,24342;12124,53781;806,7056144;21,63654464;785,0690698;18,41200056;65379,53531;;60856,83765;1709,055395;1983,879254;;;720,3648596;;109,3981523;;;;;;;ORS_2020
2020;5;70035,24888;4513,08399;13681,46749;12788,41701;893,0504796;14,2069524;878,8435272;19,53511654;65088,53505;;60584,62664;1554,032877;1998,249749;;;891,2293636;;60,39641517;;;;;;;ORS_2020
2020;6;70067,44626;4605,682214;13571,24949;12688,41155;882,837934;25,28090132;857,5570327;19,36883704;65303,50105;;60727,26241;1488,013895;2085,157585;;;962,1127987;;40,95435646;;;;;;;ORS_2020
2020;7;70228,92422;4731,030134;14251,07181;13231,37408;1019,697736;26,33450857;993,3632276;20,29231114;65381,03194;;60537,21721;1640,460448;2302,059254;;;864,3069291;;36,98810442;;;;;;;ORS_2020
2020;8;70494,73498;4808,045683;15047,37511;13959,43664;1087,938464;29,82262082;1058,115843;21,34538858;65391,87876;;59956,62452;1917,456882;2342,256725;;;1127,462736;;48,07788863;;;;;;;ORS_2020
2020;9;70481,58736;4776,656965;14438,84599;13471,13152;967,7144687;12,02840905;955,6860596;20,48598297;65487,42319;;60342,42415;1793,443447;2437,94993;;;849,7113051;;63,89435308;;;;;;;ORS_2020
2020;10;70314,07944;4694,156394;14561,20245;13573,73416;987,4682969;22,35958993;965,1087069;20,70880052;65410,65094;;60412,37951;1573,889012;2477,974339;;;884,157118;;62,25095979;;;;;;;ORS_2020
2020;11;70722,61883;4615,977213;14283,5927;13310,62801;972,9646835;24,89075748;948,0739261;20,19663996;66233,35305;;61520,89039;1600,237338;2245,016917;;;808,6075628;;58,60084569;;;;;;;ORS_2020
2020;12;70771,7651;4432,827208;14049,06194;13202,24508;846,8168561;17,53073557;829,2861205;19,85122445;66014,17169;;60947,54443;1925,746421;2118,056791;;;981,8407481;;40,98330004;;;;;;;ORS_2020
2018;1;71928,56519;3917,833686;13674,87701;12783,83978;891,0372284;18,92652151;872,1107069;19,01174725;67302,30999;;62215,33988;1926,566518;2528,85791;;;621,7279683;;9,8177179;;;;;;;ORS_2019
2018;2;71962,74948;3807,583054;13970,64477;13156,13771;814,5070591;23,17051956;791,3365395;19,41371734;67115,7608;;62268,82652;2007,737613;2256,233811;;;573,558491;;9,404361725;;;;;;;ORS_2019
2018;3;72276,76183;3808,213821;14238,22095;13430,12623;808,094725;14,44300739;793,6517176;19,69958337;67225,73032;;62148,29604;1997,674438;2503,750756;;;563,9599056;;12,04918823;;;;;;;ORS_2019
2018;4;72278,33316;3711,687663;14285,93962;13419,67079;866,2688273;23,50243571;842,7663916;19,76517581;67513,25215;;62588,71882;1843,184506;2415,051469;;;664,0581067;;2,23925;;;;;;;ORS_2019
2018;5;72527,24422;3608,204942;14607,98093;13708,06965;899,9112796;13,74020579;886,1710738;20,14137044;67293,50612;;62285,00427;1914,25546;2562,966625;;;523,2209871;;8,058779798;;;;;;;ORS_2019
2018;6;72525,45745;3542,509159;15160,73086;14079,019;1081,711859;27,28013933;1054,43172;20,90401273;67471,88793;;61896,48134;2001,314975;2765,633946;;;800,2180863;;8,23958292;;;;;;;ORS_2019
2018;7;72671,39017;3602,532875;15130,34696;14155,0927;975,254255;25,97821819;949,2760369;20,82022502;67535,20766;;62221,04385;1952,542295;2720,428186;;;630,1283687;;11,0649602;;;;;;;ORS_2019
2018;8;73352,90475;3506,06575;15467,98741;14464,85311;1003,134293;21,48231111;981,6519824;21,08708232;68095,42862;;62101,32401;2437,521988;2868,331933;;;679,8627058;;8,387987748;;;;;;;ORS_2019
2018;9;73149,92066;3433,675117;14892,73244;13921,17899;971,5534582;9,227434122;962,3260241;20,35919152;68136,50757;;62597,06594;2240,921758;2698,907285;;;589,5659226;;10,04666501;;;;;;;ORS_2019
2018;10;72501,82356;3610,907774;15079,09043;14075,18087;1003,909566;13,22583778;990,6837279;20,79822229;67500,01849;;62105,2257;2277,758783;2450,432832;;;666,6011801;;...;;;;;;;ORS_2019
2018;11;72592,03869;3654,084403;14472,88846;13577,85983;895,0286267;9,179252983;885,8493737;19,93729439;67685,06831;;62327,76736;2243,212965;2483,174106;;;625,3687457;;5,54512567;;;;;;;ORS_2019
2018;12;72612,48949;3698,37162;13995,37357;13167,75524;827,6183287;17,65230232;809,9660264;19,27405831;68052,35671;;62612,80507;2363,799173;2448,651187;;;625,8923846;;1,2089;;;;;;;ORS_2019
2019;1;71229,19404;3666,856808;13601,02935;12928,30346;672,7258937;6,493814248;666,2320795;19,09473993;66622,48682;;61540,41597;1812,454361;2476,907594;;;760,7816347;;31,92726001;;;;;;;ORS_2019
2019;2;71487,85515;3655,112149;13530,22754;12924,2788;605,9487373;15,48044794;590,4682894;18,92661;67010,49839;;62219,36603;1584,955642;2474,310206;;;701,8654938;;30,00100995;;;;;;;ORS_2019
2019;3;71487,7328;3517,704998;14284,48929;13382,84892;901,6403779;17,55590383;884,0844741;19,98173496;66701,27087;;61550,83889;1854,916278;2562,5946;;;707,5554196;;25,36568467;;;;;;;ORS_2019
2019;4;71386,91602;3553,918075;14950,66653;13816,66171;1134,004818;26,28514543;1107,719672;20,94314668;66507,51354;;61009,73972;1912,251741;2715,740608;;;848,6191549;;21,16231336;;;;;;;ORS_2019
2019;5;71555,18641;3401,503711;15352,74237;14262,71311;1090,029261;19,14237032;1070,88689;21,45580655;66477,90537;;60862,46492;1770,830733;2937,100288;;;870,4743014;;37,03512586;;;;;;;ORS_2019
2019;6;71968,44773;3333,987318;15447,87939;14432,17459;1015,704795;33,53222718;982,1725682;21,46479447;67016,74371;;61149,45922;2160,379881;2907,797084;;;762,2893484;;36,81818534;;;;;;;ORS_2019
2019;7;72222,11999;3363,848326;15264,338;14117,2857;1147,052307;16,68329387;1130,369013;21,13526715;67362,88828;;61536,32768;1929,19974;2863,353109;;;1000,376769;;33,63098156;;;;;;;ORS_2019
2019;8;72475,51188;3258,134747;15636,3259;14544,67999;1091,645913;34,5227931;1057,12312;21,57463327;67340,08727;;61933,43666;1959,063551;2657,029423;;;759,308002;;31,24963557;;;;;;;ORS_2019
2019;9;72206,90556;3371,060905;14830,50373;13794,40385;1036,099888;11,18833995;1024,911548;20,53889946;67539,7783;;62186,60041;1883,165609;2640,094725;;;791,7561637;;38,16138896;;;;;;;ORS_2019
2019;10;72082,60316;3475,934495;15181,57874;14073,28275;1108,295998;26,1657426;1082,130255;21,06136305;67018,24914;;61690,28782;1892,926098;2456,875508;;;952,3939273;;25,76578401;;;;;;;ORS_2019
2019;11;72669,02595;3507,061125;14926,28372;13943,21524;983,068484;15,38777652;967,6807075;20,54009053;67833,80516;;62465,92029;1982,59941;2567,794154;;;793,1879721;;24,30333119;;;;;;;ORS_2019
2019;12;72425,47242;3472,732756;14597,18145;13813,59405;783,5874069;15,11258086;768,4748261;20,15476181;67876,35519;;62492,11023;1836,884569;2601,691892;;;915,3253358;;30,34316099;;;;;;;ORS_2019
2017;1;71838,33275;4289,982352;13574,6791;12752,00376;822,6753397;20,76160845;801,9137313;18,89614998;67228,16262;;61405,92767;2746,839589;2463,524561;;;566,2705556;37,99842866;7,6018235;;;;;;;ORS_2018
2017;2;71417,40129;4231,420471;13260,6601;12596,99387;663,6662353;13,0767295;650,5895058;18,56782782;67322,65544;;61637,22985;2702,982218;2462,187036;;;491,0447155;22,53850788;6,673118954;;;;;;;ORS_2018
2017;3;71915,88484;4111,816178;13467,91083;12571,12115;896,7896793;21,58738347;875,2022959;18,7273102;67468,22876;;61842,26042;2614,302906;2407,622554;;;583,7475868;16,3752822;3,920007793;;;;;;;ORS_2018
2017;4;71850,36025;4050,308833;13676,73542;12753,08373;923,6516903;10,12433081;913,5273595;19,03502693;67260,05619;;62096,66006;2146,992626;2397,434599;;;565,6413708;32,02903827;21,29849271;;;;;;;ORS_2018
2017;5;72087,05192;3944,981844;14660,6231;13551,63133;1108,991771;20,79591701;1088,195854;20,33738752;67275,95808;;61896,16481;2012,92937;2728,389388;;;607,4311103;26,37593708;4,66745937;;;;;;;ORS_2018
2017;6;72305,64776;3859,869464;14678,29382;13611,86197;1066,431844;14,70607677;1051,725767;20,30034205;67398,00228;;61872,74036;2268,302269;2594,253458;;;636,1589083;15,36734687;11,17993886;;;;;;;ORS_2018
2017;7;72523,16214;3906,860831;14984,05605;13994,99695;989,0591045;16,03258941;973,0265151;20,66106277;67344,60374;;61651,92805;2238,731855;2806,448048;;;624,5797826;21,06263087;1,853373377;;;;;;;ORS_2018
2017;8;73064,48873;3796,466392;15359,67247;14263,80692;1095,865551;21,44514718;1074,420403;21,02207617;67882,16352;;61868,96884;2392,949507;3016,899785;;;589,1303105;7,162559829;7,052521428;;;;;;;ORS_2018
2017;9;72967,9874;3819,310799;15126,70126;14035,90433;1090,796931;17,73253495;1073,064396;20,73059954;67917,10156;;62146,00271;2242,387723;2934,214635;;;564,3348598;22,18500064;7,976636217;;;;;;;ORS_2018
2017;10;72743,15772;3858,825072;14651,95875;13606,31355;1045,6452;16,08247126;1029,562729;20,14204388;67781,33476;;62093,04652;2280,661633;2716,495787;;;655,3673082;28,21540891;7,548105253;;;;;;;ORS_2018
2017;11;72466,34695;3886,602903;14217,18154;13311,22017;905,9613757;6,217686765;899,7436889;19,61901233;67506,20577;;62174,01855;2240,559764;2430,820038;;;633,0912745;26,30745193;1,408692935;;;;;;;ORS_2018
2017;12;72611,40943;3877,254671;14232,54454;13388,15021;844,3943374;17,82231451;826,5720228;19,60097546;67853,03492;;62694,35638;1879,220739;2639,425608;;;607,7205124;21,41315227;10,89852618;;;;;;;ORS_2018
2018;1;71928,56519;3917,833686;13674,87701;12783,83978;891,0372284;18,92652151;872,1107069;19,01174725;67302,30999;;62215,33988;1898,230205;2528,85791;;;621,7279683;28,33631379;9,8177179;;;;;;;ORS_2018
2018;2;71962,74948;3807,583054;13970,64477;13156,13771;814,5070591;23,17051956;791,3365395;19,41371734;67115,7608;;62268,82652;1965,159567;2256,233811;;;573,558491;42,57804609;9,404361725;;;;;;;ORS_2018
2018;3;72276,76183;3808,213821;14238,22095;13430,12623;808,094725;14,44300739;793,6517176;19,69958337;67225,73032;;62148,29604;1975,501749;2503,750756;;;563,9599056;22,17268815;12,04918823;;;;;;;ORS_2018
2018;4;72278,33316;3711,687663;14285,93962;13419,67079;866,2688273;23,50243571;842,7663916;19,76517581;67513,25215;;62588,71882;1813,418226;2415,051469;;;664,0581067;29,76627996;2,23925;;;;;;;ORS_2018
2018;5;72527,24422;3608,204942;14607,98093;13708,06965;899,9112796;13,74020579;886,1710738;20,14137044;67293,50612;;62285,00427;1898,482758;2562,966625;;;523,2209871;15,77270143;8,058779798;;;;;;;ORS_2018
2018;6;72525,45745;3542,509159;15160,73086;14079,019;1081,711859;27,28013933;1054,43172;20,90401273;67471,88793;;61896,48134;1984,773747;2765,633946;;;798,8785863;16,54122813;8,23958292;;;;;;;ORS_2018
2018;7;72671,39017;3602,532875;15130,34696;14155,0927;975,254255;25,97821819;949,2760369;20,82022502;67535,20766;;62221,04385;1941,082716;2720,428186;;;630,1283687;11,45957903;11,0649602;;;;;;;ORS_2018
2018;8;73352,90475;3506,06575;15467,98741;14464,85311;1003,134293;21,48231111;981,6519824;21,08708232;68095,42862;;62101,32401;2404,661495;2868,331933;;;679,8627058;32,86049314;8,387987748;;;;;;;ORS_2018
2018;9;73149,92066;3433,675117;14892,73244;13921,17899;971,5534582;9,227434122;962,3260241;20,35919152;68136,50757;;62593,58852;2205,515016;2698,907285;;;589,5659226;35,40674265;10,04666501;;;;;;;ORS_2018
2018;10;72501,82356;3610,907774;15079,09043;14075,18087;1003,909566;13,22583778;990,6837279;20,79822229;67500,01849;;62105,2257;2244,01531;2450,432832;;;666,6011801;33,74347314;…;;;;;;;ORS_2018
2018;11;72592,03869;3654,084403;14472,88846;13577,85983;895,0286267;9,179252983;885,8493737;19,93729439;67685,06831;;62327,76736;2214,479118;2483,174106;;;623,7582457;28,73384718;5,54512567;;;;;;;ORS_2018
2018;12;72612,48949;3698,37162;13995,37357;13167,75524;827,6183287;17,65230232;809,9660264;19,27405831;68052,35671;;62612,80507;2332,68551;2448,651187;;;625,8923846;31,1136624;1,2089;;;;;;;ORS_2018
2017;1;71838,33275;4289,982352;13574,6791;12752,00376;822,6753397;20,76160845;801,9137313;18,89614998;67228,16262;;61405,92767;2746,839589;2463,524561;;;566,2705556;37,99842866;7,6018235;;;;;;;ORS_2017
2017;2;71417,40129;4231,420471;13260,6601;12596,99387;663,6662353;13,0767295;650,5895058;18,56782782;67322,65544;;61637,22985;2702,982218;2462,187036;;;491,0447155;22,53850788;6,673118954;;;;;;;ORS_2017
2017;3;71915,88484;4111,816178;13467,91083;12571,12115;896,7896793;21,58738347;875,2022959;18,7273102;67468,22876;;61842,26042;2614,302906;2407,622554;;;583,7475868;16,3752822;3,920007793;;;;;;;ORS_2017
2017;4;71850,36025;4050,308833;13676,73542;12753,08373;923,6516903;10,12433081;913,5273595;19,03502693;67260,05619;;62096,66006;2146,992626;2397,434599;;;565,6413708;32,02903827;21,29849271;;;;;;;ORS_2017
2017;5;72087,05192;3944,981844;14660,6231;13551,63133;1108,991771;20,79591701;1088,195854;20,33738752;67275,95808;;61896,16481;2012,92937;2728,389388;;;607,4311103;26,37593708;4,66745937;;;;;;;ORS_2017
2017;6;72305,64776;3859,869464;14678,29382;13611,86197;1066,431844;14,70607677;1051,725767;20,30034205;67398,00228;;61872,74036;2268,302269;2594,253458;;;636,1589083;15,36734687;11,17993886;;;;;;;ORS_2017
2017;7;72523,16214;3906,860831;14984,05605;13994,99695;989,0591045;16,03258941;973,0265151;20,66106277;67344,60374;;61651,92805;2238,731855;2806,448048;;;624,5797826;21,06263087;1,853373377;;;;;;;ORS_2017
2017;8;73064,48873;3796,466392;15359,67247;14263,80692;1095,865551;21,44514718;1074,420403;21,02207617;67882,16352;;61868,96884;2392,949507;3016,899785;;;589,1303105;7,162559829;7,052521428;;;;;;;ORS_2017
2017;9;72967,9874;3819,310799;15126,70126;14035,90433;1090,796931;17,73253495;1073,064396;20,73059954;67917,10156;;62146,00271;2242,387723;2934,214635;;;564,3348598;22,18500064;7,976636217;;;;;;;ORS_2017
2017;10;72743,15772;3858,825072;14651,95875;13606,31355;1045,6452;16,08247126;1029,562729;20,14204388;67781,33476;;62093,04652;2280,661633;2716,495787;;;655,3673082;28,21540891;7,548105253;;;;;;;ORS_2017
2017;11;72466,34695;3886,602903;14217,18154;13311,22017;905,9613757;6,217686765;899,7436889;19,61901233;67506,20577;;62174,01855;2240,559764;2430,820038;;;633,0912745;26,30745193;1,408692935;;;;;;;ORS_2017
2017;12;72611,40943;3877,254671;14232,54454;13388,15021;844,3943374;17,82231451;826,5720228;19,60097546;67853,03492;;62694,35638;1879,220739;2639,425608;;;607,7205124;21,41315227;10,89852618;;;;;;;ORS_2017
2015;1;71751,52613;4167,290979;13580,20168;12680,53441;899,6672762;36,43758995;863,2296862;18,92670779;66894,9259;;60826,67951;2842,2297;2595,8262;;;596,0062798;21,41453481;12,76967614;;;;;;;ORS_2016
2015;2;71409,8751;4410,032316;13681,13821;12823,87101;857,2671982;39,48683671;817,7803615;19,15860823;66715,27852;;60840,12441;2637,557739;2536,374939;;;671,4555562;28,65909628;1,106772727;;;;;;;ORS_2016
2015;3;71645,12881;4502,798238;14127,48094;13095,46748;1032,013465;24,54457271;1007,468893;19,71869013;66573,91642;;60887,25333;2530,861809;2657,469226;;;461,5030094;33,29407775;3,534967262;;;;;;;ORS_2016
2015;4;71625,14879;4419,792804;14604,99029;13428,32164;1176,668655;35,24439616;1141,424259;20,39086904;66715,04594;;60681,77712;2443,973698;2866,790338;;;677,8074954;38,69708928;6,000196443;;;;;;;ORS_2016
2015;5;72719,71133;4291,992868;15842,40395;14113,39017;1729,013779;16,05566337;1712,958116;21,78557046;66961,41669;;60804,89531;2648,926761;2754,993882;;;727,3767902;13,93134138;11,29260408;;;;;;;ORS_2016
2015;6;72361,92742;4090,904885;15432,9474;13953,17247;1479,774928;21,0950072;1458,679921;21,32744103;67109,95196;;60839,10844;2684,463352;2845,37361;;;698,7896609;40,20916054;2,007736842;;;;;;;ORS_2016
2015;7;73107,44555;4069,184787;15975,38551;14340,3983;1634,987214;15,37653253;1619,610681;21,85192684;67516,30199;;61252,28187;2635,043826;2969,717768;;;627,4807989;23,80784672;7,969880153;;;;;;;ORS_2016
2015;8;73347,65189;4067,448535;16091,85209;14460,97323;1630,878856;23,99674379;1606,882113;21,93915098;67668,70324;;61252,58408;3040,260493;2780,959969;;;574,00456;19,42309674;1,471043478;;;;;;;ORS_2016
2015;9;72926,2201;4031,963921;15432,2894;13892,34114;1539,94826;21,60365436;1518,344606;21,16151006;67286,1749;;61378,0351;2621,319323;2662,738545;;;582,4811372;30,76668829;10,83410055;;;;;;;ORS_2016
2015;10;72537,62068;4255,261674;14536,58071;13385,67903;1150,901676;24,80884731;1126,092829;20,04005725;67447,9322;;61321,19447;2595,384397;2910,298492;;;593,7904594;25,79033622;1,474043478;;;;;;;ORS_2016
2015;11;72158,26077;4435,474466;14590,15844;13423,61243;1166,546012;16,85862079;1149,687391;20,21966479;66996,39286;;61174,87695;2690,121369;2507,230846;;;595,5398408;22,51821804;6,10563524;;;;;;;ORS_2016
2015;12;72292,95381;4424,973649;14028,36272;12938,05395;1090,308769;12,90252155;1077,406248;19,40488247;67427,65404;;61611,91731;2799,032167;2394,623427;;;593,7398752;27,19111159;1,150142857;;;;;;;ORS_2016
2016;1;71332,79695;4427,723845;14222,27951;12854,55184;1367,727673;36,12924867;1331,598425;19,93792494;66344,47672;;61080,52803;2358,807986;2322,452557;;;547,3502187;26,39781349;8,940118419;;;;;;;ORS_2016
2016;2;71517,8965;4429,381672;14744,37352;13333,33088;1411,04264;20,71057314;1390,332067;20,61634115;66362,55022;;60951,61208;2400,535209;2345,154248;;;625,79559;32,09080878;7,36227808;;;;;;;ORS_2016
2016;3;71575,60173;4566,840816;14354,91996;13136,02232;1218,897644;20,06874848;1198,828895;20,05560501;66495,63191;;60982,43519;2468,279662;2459,391885;;;563,8940861;13,84716215;7,783928542;;;;;;;ORS_2016
2016;4;71768,71634;4519,696377;14697,21987;13456,55547;1240,664398;10,62448746;1230,03991;20,47858819;66579,40922;;61156,12525;2400,780003;2439,375801;;;527,6967434;51,35347274;4,077947723;;;;;;;ORS_2016
2016;5;72231,64682;4302,960251;15818,26136;14188,55042;1629,710941;19,73072642;1609,980215;21,89935029;66426,64627;;60820,29336;2470,637716;2512,402286;;;591,4876322;28,39009316;3,435182675;;;;;;;ORS_2016
2016;6;72674,06622;4176,594778;16055,04745;14429,56623;1625,481221;24,21449527;1601,266726;22,09185241;66907,31298;;61086,2604;2474,939805;2583,434004;;;716,4433088;34,92660028;11,30885963;;;;;;;ORS_2016
2016;7;73139,8537;4124,635738;16057,73651;14370,92539;1686,811123;29,03384349;1657,777279;21,95483817;67283,5512;;61386,15923;2375,409687;2890,23415;;;599,7162963;19,86345145;12,16837641;;;;;;;ORS_2016
2016;8;73465,24668;4036,959613;16720,48667;14907,34527;1813,141403;18,2407565;1794,900647;22,75972304;67460,93182;;61549,76114;2694,874041;2565,089703;;;614,6140541;30,41813694;6,17474699;;;;;;;ORS_2016
2016;9;73107,23499;4017,63188;16130,62373;14312,46713;1818,156594;24,1515497;1794,005045;22,06433293;67401,22145;;61551,9702;2640,259773;2563,286011;;;620,0677387;20,24903944;5,388686842;;;;;;;ORS_2016
2016;10;72546,94821;4102,842533;15527,63808;14015,33738;1512,300701;32,77500678;1479,525694;21,40357171;67033,34631;;61210,4351;2502,438478;2702,360138;;;599,5507995;15,7132194;2,848575188;;;;;;;ORS_2016
2016;11;72596,20916;4114,128915;15407,26476;13869,21283;1538,051929;22,30733022;1515,744599;21,22323595;67362,2064;;61853,94581;2508,407148;2380,197737;;;591,733282;24,11608954;3,806335106;;;;;;;ORS_2016
2016;12;72755,32023;4102,506777;14702,48858;13244,78065;1457,707926;12,08449987;1445,623426;20,20812847;67963,06485;;62524,84676;2312,620136;2393,514879;;;712,5500548;16,2135599;3,319452381;;;;;;;ORS_2016
2014;1;70446,83609;4180,163144;13446,96896;12442,46093;1004,508033;21,89604377;982,6119893;19,08810914;65613,98461;;59601,18528;2870,190957;2524,27513;;;566,2133045;34,03086086;18,08907849;;;;;;;ORS_2015
2014;2;70998,94752;4229,415426;13422,99263;12471,17534;951,8172897;22,78810414;929,0291856;18,90590367;66047,3831;;60397,25309;2634,767012;2348,193591;;;624,3963487;16,62501943;26,14804343;;;;;;;ORS_2015
2014;3;71058,98227;4023,550459;13967,07922;12987,41079;979,6684345;7,533374207;972,1350603;19,65561394;66179,7527;;60485,25046;2437,792126;2618,572881;;;603,8223605;28,62769805;5,687181123;;;;;;;ORS_2015
2014;4;70974,27624;3985,688806;13849,17733;12853,69572;995,4816103;10,85797748;984,6236328;19,51295323;65984,16912;;60633,66596;2432,962345;2375,030544;;;500,9802351;17,94258134;23,58745808;;;;;;;ORS_2015
2014;5;71618,86092;3702,213527;15068,76537;13722,60898;1346,156392;22,50508218;1323,65131;21,04021926;66045,78203;;60490,42922;2304,624891;2487,729949;;;689,9330142;48,69986704;24,36508964;;;;;;;ORS_2015
2014;6;71893,54965;3686,810779;14980,92378;13424,10915;1556,814633;18,81831786;1537,996315;20,83764657;66304,8684;;60405,28118;2621,439367;2674,854681;;;562,863042;18,68475182;21,74537518;;;;;;;ORS_2015
2014;7;72176,8986;3698,097659;14967,2556;13419,28891;1547,966684;36,99875353;1510,967931;20,73690597;66564,6537;;60397,31506;2611,12106;2915,579846;;;573,8514667;42,44059582;24,34567494;;;;;;;ORS_2015
2014;8;72365,45431;3663,513976;15675,69535;13927,76112;1747,93423;37,9978194;1709,93641;21,66184888;66525,41262;;60308,343;2826,380954;2798,16221;;;555,428251;23,16856601;13,92963793;;;;;;;ORS_2015
2014;9;71940,36761;3720,374382;14962,58202;13250,99192;1711,590099;13,61754055;1697,972559;20,79858988;66563,55427;;60126,05591;2828,583866;2950,849768;;;609,9348906;31,01129535;17,11854593;;;;;;;ORS_2015
2014;10;71979,54315;3871,479118;14799,40668;13341,32606;1458,080621;26,57853014;1431,502091;20,56057323;66826,02614;;60673,78787;2716,280406;2760,399839;;;614,630055;28,98189975;31,94606564;;;;;;;ORS_2015
2014;11;71586,93039;3937,223241;14162,2099;12953,90955;1208,300346;29,79401554;1178,506331;19,78323393;66632,73899;;60578,93493;2806,185155;2584,346484;;;614,4866683;27,02931642;21,75643265;;;;;;;ORS_2015
2014;12;71427,87609;3973,955764;13335,69235;12305,19261;1030,499735;26,03578783;1004,463947;18,67015103;67251,39979;;61224,79145;2582,851768;2824,239254;;;568,7909746;23,6153713;27,11097053;;;;;;;ORS_2015
2015;1;71751,52613;4167,290979;13580,20168;12680,53441;899,6672762;36,43758995;863,2296862;18,92670779;66894,9259;;60826,67951;2842,2297;2595,8262;;;596,0062798;21,41453481;12,76967614;;;;;;;ORS_2015
2015;2;71409,8751;4410,032316;13681,13821;12823,87101;857,2671982;39,48683671;817,7803615;19,15860823;66715,27852;;60840,12441;2637,557739;2536,374939;;;671,4555562;28,65909628;1,106772727;;;;;;;ORS_2015
2015;3;71645,12881;4502,798238;14127,48094;13095,46748;1032,013465;24,54457271;1007,468893;19,71869013;66573,91642;;60887,25333;2530,861809;2657,469226;;;461,5030094;33,29407775;3,534967262;;;;;;;ORS_2015
2015;4;71625,14879;4419,792804;14604,99029;13428,32164;1176,668655;35,24439616;1141,424259;20,39086904;66715,04594;;60681,77712;2443,973698;2866,790338;;;677,8074954;38,69708928;6,000196443;;;;;;;ORS_2015
